School,YrLevel,Domain,TAA (Jurisdiction Id),Sector,School Local Id,Local Campus Id,ACARA ID,School Name,SRN,Platform Student ID,Family Name,Middle Name,Given Name,Geolocation,Test Level,Sex,Birth Date,Country of Birth,Student Language at Home,Indigenous Status,Parent 1 Occupation,Parent 1 School education,Parent 1 Non-School Education,Parent 1 Language at Home,Parent 2 Occupation,Parent 2 School education,Parent 2 Non-School Education,Parent 2 Language at Home,LBOTE,Full Fee Paying Student,Reading Participation Code,Reading ResponseID,Reading PNP:AIA,Reading PNP:AIV,Reading PNP:AST,Reading PNP:BNB,Reading PNP:BNG,Reading PNP:BNL,Reading PNP:BNW,Reading PNP:BNY,Reading PNP:COL,Reading PNP:ETA,Reading PNP:ETB,Reading PNP:ETC,Reading PNP:ETD,Reading PNP:OFF,Reading PNP:OSS,Reading PNP:RBK,Reading PNP:SCR,Reading PNP:SUP,Reading PNP:CAL,Reading PNP:ENZ,Reading PNP:EST,Reading PNP:LFS,Reading PNP:RZL,Reading PNP:ZOF,Reading PNP:ZTFAO,Reading Domain Band,Reading Raw Score,Reading Scaled Score Value,Reading National Average,Reading Path Taken For Domain,Reading Parallel Test,Numeracy Participation Code,Numeracy ResponseID,Numeracy PNP:AIA,Numeracy PNP:AIV,Numeracy PNP:AST,Numeracy PNP:BNB,Numeracy PNP:BNG,Numeracy PNP:BNL,Numeracy PNP:BNW,Numeracy PNP:BNY,Numeracy PNP:COL,Numeracy PNP:ETA,Numeracy PNP:ETB,Numeracy PNP:ETC,Numeracy PNP:ETD,Numeracy PNP:OFF,Numeracy PNP:OSS,Numeracy PNP:RBK,Numeracy PNP:SCR,Numeracy PNP:SUP,Numeracy PNP:CAL,Numeracy PNP:ENZ,Numeracy PNP:EST,Numeracy PNP:LFS,Numeracy PNP:RZL,Numeracy PNP:ZOF,Numeracy PNP:ZTFAO,Numeracy Domain Band,Numeracy Raw Score,Numeracy Scaled Score Value,Numeracy National Average,Numeracy Path Taken For Domain,Numeracy Parallel Test,Writing Participation Code,Writing ResponseID,Writing PNP:AIA,Writing PNP:AIV,Writing PNP:AST,Writing PNP:BNB,Writing PNP:BNG,Writing PNP:BNL,Writing PNP:BNW,Writing PNP:BNY,Writing PNP:COL,Writing PNP:ETA,Writing PNP:ETB,Writing PNP:ETC,Writing PNP:ETD,Writing PNP:OFF,Writing PNP:OSS,Writing PNP:RBK,Writing PNP:SCR,Writing PNP:SUP,Writing PNP:CAL,Writing PNP:ENZ,Writing PNP:EST,Writing PNP:LFS,Writing PNP:RZL,Writing PNP:ZOF,Writing PNP:ZTFAO,Writing Domain Band,Writing Raw Score,Writing Scaled Score Value,Writing National Average,Writing Path Taken For Domain,Writing Parallel Test,Grammar and Punctuation Participation Code,Grammar and Punctuation ResponseID,GrammarAndPunctuation PNP:AIA,GrammarAndPunctuation PNP:AIV,GrammarAndPunctuation PNP:AST,GrammarAndPunctuation PNP:BNB,GrammarAndPunctuation PNP:BNG,GrammarAndPunctuation PNP:BNL,GrammarAndPunctuation PNP:BNW,GrammarAndPunctuation PNP:BNY,GrammarAndPunctuation PNP:COL,GrammarAndPunctuation PNP:ETA,GrammarAndPunctuation PNP:ETB,GrammarAndPunctuation PNP:ETC,GrammarAndPunctuation PNP:ETD,GrammarAndPunctuation PNP:OFF,GrammarAndPunctuation PNP:OSS,GrammarAndPunctuation PNP:RBK,GrammarAndPunctuation PNP:SCR,GrammarAndPunctuation PNP:SUP,GrammarAndPunctuation PNP:CAL,GrammarAndPunctuation PNP:ENZ,GrammarAndPunctuation PNP:EST,GrammarAndPunctuation PNP:LFS,GrammarAndPunctuation PNP:RZL,GrammarAndPunctuation PNP:ZOF,GrammarAndPunctuation PNP:ZTFAO,Grammar and Punctuation Domain Band,Grammar and Punctuation Raw Score,Grammar and Punctuation Scaled Score Value,Grammar and Punctuation National Average,Grammar and Punctuation Path Taken For Domain,Grammar and Punctuation Parallel Test,Spelling Participation Code,Spelling ResponseID,Spelling PNP:AIA,Spelling PNP:AIV,Spelling PNP:AST,Spelling PNP:BNB,Spelling PNP:BNG,Spelling PNP:BNL,Spelling PNP:BNW,Spelling PNP:BNY,Spelling PNP:COL,Spelling PNP:ETA,Spelling PNP:ETB,Spelling PNP:ETC,Spelling PNP:ETD,Spelling PNP:OFF,Spelling PNP:OSS,Spelling PNP:RBK,Spelling PNP:SCR,Spelling PNP:SUP,Spelling PNP:CAL,Spelling PNP:ENZ,Spelling PNP:EST,Spelling PNP:LFS,Spelling PNP:RZL,Spelling PNP:ZOF,Spelling PNP:ZTFAO,Spelling Domain Band,Spelling Raw Score,Spelling Scaled Score Value,Spelling National Average,Spelling Path Taken For Domain,Spelling Parallel Test
21217,7,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,443441432,R100000141R,Hatchett,,Adrian,15,7,1,2009-11-20,1101,1201,3,3,4,5,1201,2,2,7,1201,1201,2,P,7ae95fb6-0f77-4ef3-aecb-313ce7df5a0a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,35.00,584.38,711,A:D:C,A1:D0:C0,P,40c370cf-8140-416e-9ad9-43a9efc6a8e0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,44.00,578.12,653,CA:B:C:E,CA0:B1:C0:E1,P,a7e98649-ac30-4b55-9a4d-278cc4e6046a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,618,,,P,eb3d0833-5069-4d16-8be6-f49e31126559,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,7,16.00,571.00,574,GC,C0,P,5b3fc35a-3730-4ec5-8019-ef4ab0ac8afa,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,18.00,583.00,568,SA:SD:PB,SA1:SD0:PB1
21217,7,AllDomains,9,NG,x72865,,21217,Phyllostoma Combined College,750413097,R100000130P,Lloyd,,Tisha,15,7,2,2009-10-15,4111,2201,1,3,3,7,1201,1,2,6,1201,2201,2,P,06b73916-9b21-461c-a5f9-419697d9f188,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,38.00,593.75,711,A:B:E,A1:B0:E1,P,3582cb68-10e5-4760-b93a-6efc8263d149,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,31.00,571.88,653,A:D:C:F,A3:D1:C0:F0,P,1b06fa76-d66f-4bcc-8178-5085f712bde6,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,652,,,R,486d9ea8-ffbe-4bac-ae7f-a88d9dfa00cb,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.0,0.0,574,GE,E0,P,27c52833-c1ac-46a0-82cf-ac3770e7f4de,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,19.00,589.00,568,SA:SB:PD,SA0:SB0:PD0
21221,5,AllDomains,9,NG,x72869,,21221,Wishram Combined College,847017452,R100000244S,Dallas,,Johnathan,15,5,1,2009-02-03,1101,1201,2,2,3,5,7100,3,3,6,1201,1201,1,P,65ef1ef6-3ee9-46b9-a23c-461b692e5a0f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,34.00,538.33,543,A:C:B,A3:C0:B1,P,f115e86f-18be-4f97-9d52-df4fa7d2cd93,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,32.00,531.67,524,CA:D:C,CA1:D0:C0,P,dee91976-1b75-4a59-b63b-bc40eadee03a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0.00,425.00,500,,,P,b6605a68-cbd2-46f5-a075-abc66a5701b4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,579,GB,B0,E,,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,,548,,
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,3596939,R100000152G,Kummer,,Audry,15,9,2,2009-12-18,1101,7100,2,2,4,5,5203,3,4,8,1201,7100,2,P,c7143fe9-fe28-478f-8040-5b1b9892f209,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,35.00,614.38,644,A:B:C,A1:B0:C0,P,5f72131e-8a3a-4701-83d4-3de7589a16cd,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,724,A:B:E:F,A2:B1:E1:F0,P,a2976e53-49d9-4e0c-bfe7-c8996c725aed,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,6,0.00,505.00,745,,,P,47d06b6c-09f8-47cb-bcb2-d389b1c6f7c1,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,16.00,601.00,651,GC,C0,P,48679b14-464f-4dda-8e19-adbc896fc3c3,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,16.00,601.00,612,SA:SD:PD,SA1:SD0:PD0
21218,7,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,838740156,R100000154P,Countess,,Nathan,15,7,1,2009-09-12,1101,1201,1,1,2,6,2201,1,2,5,1201,1201,1,P,b71a8af3-db8f-43f8-81d6-3189ed07c5ef,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,28.00,562.50,745,A:B:C,A1:B0:C0,P,a56f3657-35e4-4395-bf63-6e8df316476c,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,33.00,578.12,550,A:B:E:F,A2:B0:E0:F0,P,89b65419-b6da-4470-a241-bd13427f5f2b,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,730,,,P,d1ac71be-acb6-4857-b2ca-0e138e85eeef,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,7,18.00,583.00,699,GC,C1,P,e3a5410c-f0c7-4e01-a9bc-8275f9093a2d,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,18.00,583.00,717,SA:SB:PD,SA0:SB0:PD1
21214,3,AllDomains,9,NG,x72862,,21214,Iliac Primary College,502150920,R100000055S,Fitts,,Adam,15,3,1,2009-12-20,1101,1201,4,2,2,7,5203,4,3,5,1201,1201,1,P,fb94eda3-7141-4a75-8a34-8bfa7a623206,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,24.00,407.31,517,A:B:F,A1:B0:F0,P,c025c5de-c1c6-4c01-a052-93fd5d865a53,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,29.00,426.54,559,A:B:F,A0:B1:F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,fb39776f-d6d5-46af-869f-8e4c9af65dfc,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,16.00,411.00,433,GF,F0,A,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,551,,
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,790764867,R100000165M,Howard,,Annabelle,15,9,2,2009-05-10,2100,1201,3,2,2,5,1201,1,2,6,1201,1201,1,P,fbdf4a15-a8ed-435d-a2ec-c4fc7ce7c27a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,37.00,620.62,644,A:C:B,A1:C0:B0,P,c0e92510-bf26-4185-a68a-b15581aef69a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,44.00,608.12,724,CA:B:C:E,CA0:B1:C0:E1,S,6100f23d-4524-46a3-a593-6f1d47b30218,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,671,,,P,41946b48-c5a5-4a24-8e04-f6b4ae58dd62,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,651,GB,B0,P,bca9f11e-e187-4024-8fd7-b53652d7b021,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,19.00,619.00,612,SA:SB:PB,SA1:SB0:PB0
21216,5,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,405246056,R100000120D,Harrison,,Luetta,15,5,2,2009-12-03,6101,1201,3,4,4,6,1201,1,2,8,1201,1201,2,S,0a62aac3-ea92-4eaa-b1a1-f637c9695789,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,698,A:B:F,A2:B1:F0,P,92208a06-1db8-4a13-b744-6b1c8810371d,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,30.00,525.00,604,A:B:E,A1:B1:E0,X,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,622,,,P,2556b8f0-8283-4947-bd8c-78db1bdc3662,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,16.00,521.00,515,GF,F1,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,696,,
21220,9,AllDomains,9,NG,x72868,,21220,Unturpentined Secondary College,881111799,R100000223E,Rayl,,Kimberly,15,9,2,2009-02-08,1101,1201,4,1,4,5,1201,1,2,7,1201,1201,1,P,a80f866c-61dd-4c26-aedf-423e1e046f5d,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,30.00,598.75,759,A:B:E,A0:B1:E0,P,2c418d86-9ce5-4ec2-888b-aae98e54a1f2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,41.00,601.09,662,NC:B:E:F,NC1:B1:E1:F0,P,e9d4c370-11c0-42f8-ab4a-7526c3d3559e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,721,,,P,97e0e98d-e47d-4af5-927c-fb16ef2d3a79,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,15.00,595.00,617,GE,E0,P,808d39bf-ba4d-41e3-b0ed-2790097b59fb,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,17.00,607.00,655,SA:SB:PB,SA1:SB1:PB1
21216,7,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,332886320,R100000124E,Harper,,Courtney,15,7,2,2009-08-01,3307,1201,4,3,4,7,1201,3,4,7,1201,1201,1,P,b74a8c6d-84c3-44a7-8384-4a64518cf4c0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,30.00,568.75,654,A:B:E,A0:B0:E0,P,f3031965-c550-4083-ad6c-7bec4795c684,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,37.00,590.62,663,A:D:C:E,A1:D0:C0:E0,P,88789c6d-e68d-44fd-8fe8-4328a3767d11,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,1.00,625.00,721,,,P,1de088ce-94c3-4a61-a1b3-1b357a90c191,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,18.00,583.00,644,GE,E1,P,9322b848-e9f2-4190-9f64-15d19379c336,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,20.00,595.00,726,SA:SD:PD,SA1:SD1:PD0
21219,9,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,123271330,R100000181E,Manders,,Jasper,15,9,1,2009-02-25,1101,1201,2,4,1,6,1201,4,4,6,1201,1201,1,P,d9ba5cab-5bc2-4b6a-b46f-df28bd00e113,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,38.00,623.75,767,A:B:E,A1:B0:E1,P,fcb14d73-a8ad-4aa0-b67d-f0a38136027a,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,50.00,622.19,608,CA:D:C:F,CA0:D1:C0:F0,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,727,,,P,d5d73818-528b-4c84-be93-da55cc80195d,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,21.00,631.00,774,GE,E1,S,324533a4-6b6a-4f4f-85b4-1896ef5bc845,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,748,SA:SD:PB,SA1:SD0:PB0
21213,3,AllDomains,9,NG,x72861,,21213,Hippocentaur Primary College,693417314,R100000039E,Condon,,Reiko,15,3,2,2009-11-02,1101,2201,1,2,3,6,1201,3,1,8,1201,2201,2,X,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,578,,,P,eac2ce79-8002-46ee-8aec-f46b77082c2e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,20.00,391.92,535,NC:D:F,NC1:D1:F0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,85923598-ea6c-4ac3-b1d4-579aa858d3ca,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0,0.00,0.00,505,G,G0,P,fc5f817a-1947-48dc-b1de-b8c72fdbc048,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,5,15.00,405.00,546,SA:SD:PD,SA0:SD0:PD0
21216,9,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,173885081,R100000104K,Roderick,,Gilbert,15,9,1,2009-11-25,3307,1201,1,4,3,8,1201,3,4,8,1201,1201,2,P,d253eb5e-0c2d-4d81-8125-770c5119b1fa,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,37.00,620.62,762,A:B:C,A0:B0:C0,P,b6141e2e-2885-46c0-b8e3-9c02a9cd1691,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,46.00,612.81,752,NC:D:E:F,NC0:D0:E0:F0,P,477da2b4-43b2-4998-b7ba-97227baec076,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,10,1.00,655.00,687,,,P,75b6e952-a99b-4b28-8450-1c66f32a4bc3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,19.00,619.00,764,GC,C1,P,928dc48d-63d3-4a28-a393-43768210001b,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,16.00,601.00,706,SA:SB:PD,SA0:SB1:PD0
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,215533833,R100000164S,Hedstrom,,Clay,15,9,1,2009-05-09,2100,7100,3,2,4,6,1201,4,4,8,1201,7100,1,P,949c110a-96e1-4033-aac7-c46008c2b189,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,644,A:D:E,A1:D1:E0,P,bd8c1c0e-c85b-4c9d-a768-76e4d7ab3b5c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,34.00,611.25,724,A:D:E:F,A3:D1:E1:F0,P,152e9a16-3049-423a-b0a8-80d3ae9431c7,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,1.00,655.00,745,,,P,a933ea88-8b99-458e-a7fa-80c1f7842f1d,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,17.00,607.00,651,GE,E0,P,89cd7a3a-4dcb-431a-ba87-020103ea9625,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,19.00,619.00,612,SA:SD:PD,SA0:SD1:PD0
21219,9,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,639404255,R100000189M,Mcbride,,Wilton,15,9,1,2009-12-11,1101,1201,4,3,2,7,1201,3,4,7,1201,1201,2,P,8f4691b5-9705-4745-9938-cbc327f7056b,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,767,A:B:E,A2:B1:E0,P,fcf54232-79f1-4a2d-9864-f86151865787,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,608,A:D:C:E,A2:D1:C0:E0,P,06827775-ab76-4c44-ab50-7d0c5f7078db,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,1.00,655.00,689,,,P,be14a2e5-7279-4407-89b2-385431142986,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,21.00,631.00,774,GE,E1,P,9607b998-68bd-4abc-9897-ea7af75e3171,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,15.00,595.00,748,SA:SB:PB,SA1:SB0:PB1
21218,9,AllDomains,9,NG,x72866,,21218,Redistrainer Secondary College,519386903,R100000159S,Messer,,Ryan,15,9,1,2009-07-06,1101,9601,2,3,1,7,1201,3,2,7,1201,9601,1,P,f1e5e18e-4a74-4ccf-b040-a049e6c91044,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,31.00,601.88,644,A:D:C,A3:D1:C0,P,28dd9dfb-c427-4932-9dc0-f7f2d7064714,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,724,A:D:C:E,A2:D1:C0:E0,P,614b6000-15a0-4d1a-a6ae-0d324b908f30,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,0.00,505.00,671,,,P,bbd147bf-8004-433a-ae08-4c01e6ecb4c3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,19.00,619.00,651,GC,C0,P,0de21e95-3ae5-4338-96a9-d5ec1b6c1c5c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,9,19.00,619.00,612,SA:SD:PD,SA0:SD1:PD0
21219,9,AllDomains,9,NG,x72867,,21219,Trotcozy Secondary College,191846225,R100000196D,Yamada,,Ervin,15,9,1,2009-11-24,6101,1201,2,1,3,7,1201,2,1,7,1201,1201,2,P,47f5fd2c-de39-43f0-b922-da36d186ac1c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,33.00,608.12,767,A:B:F,A0:B0:F0,P,fd302863-c430-45bf-a9ae-4e81bedef6b0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8,45.00,610.47,608,NC:D:C:E,NC1:D1:C0:E1,P,8edb55e6-5fb1-41d3-9b23-a186a6badbed,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10,1.00,655.00,689,,,P,e323e15d-103a-4dc0-a1ab-b64571b17f74,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,9,19.00,619.00,774,GF,F0,W,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,748,,
21216,5,AllDomains,9,NG,x72864,,21216,Ophthalmoplegia Combined College,938696651,R100000103R,Willett,,Geralyn,15,5,2,2009-04-06,1101,1201,4,1,1,5,1201,2,3,6,1201,1201,2,P,41608a00-3b4e-45b6-9781-a5a3fe6a9932,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,31.00,528.33,698,A:D:C,A1:D1:C0,P,787ae71f-75c3-403e-968b-e31139a1e104,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,33.00,535.00,604,CA:D:E,CA0:D0:E0,P,662e0d00-1b96-4d21-8d77-8256a281e90c,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0.00,425.00,622,,,P,801a3035-deb7-4320-abfb-95c0fb406e7e,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,18.00,533.00,515,GC,C1,P,aaa8af9a-f84f-4432-9cf4-fd271e5c789a,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,17.00,527.00,696,SA:SB:PB,SA0:SB0:PB0
21212,5,AllDomains,9,NG,x72860,,21212,Anticapital Primary College,636164925,R100000022S,Cooper,,Beth,15,5,2,2009-02-21,1101,1201,4,4,2,5,9601,4,2,8,2201,1201,1,P,80018994-cf27-461f-8c58-8ee7f0f6bd8b,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,6,31.00,528.33,656,A:D:C,A2:D1:C0,E,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,567,,,P,9fdaea15-0aee-43b9-bba6-8a9fa2aca881,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,4,0.00,425.00,643,,,P,825fc880-27a9-4e34-b362-6b1a7fd2f04f,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,7,20.00,545.00,584,GC,C1,P,a9a543c5-a4c9-4c75-9d6d-c9b499d9bf9a,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,6,17.00,527.00,528,SA:SD:PB,SA0:SD1:PB1
